   Nr |                      x |               math.tan |              cont_frac |            poly_approx |   err_frac |   err_poly |       t_libr |       t_frac |       t_poly
 3133 |     -0.757936934681626 |     -0.946532387901790 |     -0.946532387900791 |     -0.945984539401865 |   1.00e-12 |   5.48e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3134 |      1.320731879487102 |      3.915264719749375 |      3.915264719750375 |      3.915264753079302 |   1.00e-12 |   3.33e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3135 |      1.513848925110856 |     17.541077107797179 |     17.541077107798184 |     17.541077107797253 |   1.01e-12 |   7.46e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3136 |     -0.930317785728729 |     -1.341763354214957 |     -1.341763354213956 |     -1.341905752981284 |   1.00e-12 |   1.42e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3137 |      0.966932475115774 |      1.449644766016655 |      1.449644766017655 |      1.449729864618432 |   1.00e-12 |   8.51e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3138 |      0.836774725073746 |      1.108418713086858 |      1.108418713087857 |      1.108883200135508 |   9.99e-13 |   4.64e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3139 |     -1.285718504436862 |     -3.412269278092118 |     -3.412269278091119 |     -3.412269385942571 |   1.00e-12 |   1.08e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3140 |     -0.050936505545883 |     -0.050980603368104 |     -0.050980603367104 |     -0.050980603368103 |   1.00e-12 |   5.55e-17 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3141 |     -1.351252445542926 |     -4.481480533505141 |     -4.481480533504139 |     -4.481480543874162 |   1.00e-12 |   1.04e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3142 |     -1.166027075241739 |     -2.334123227451781 |     -2.334123227450777 |     -2.334125698962978 |   1.00e-12 |   2.47e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3143 |      0.046634095088343 |      0.046667930180692 |      0.046667930181692 |      0.046667930180692 |   1.00e-12 |   2.08e-17 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3144 |     -0.889888192459879 |     -1.234317269402391 |     -1.234317269401390 |     -1.234559873304011 |   1.00e-12 |   2.43e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3145 |      1.391402583522339 |      5.514403814624655 |      5.514403814625653 |      5.514403816315765 |   9.98e-13 |   1.69e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3146 |     -1.297335822794631 |     -3.565224014853787 |     -3.565224014852787 |     -3.565224089151010 |   1.00e-12 |   7.43e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3147 |     -0.325701219150199 |     -0.337728772006495 |     -0.337728772005495 |     -0.337728731484537 |   1.00e-12 |   4.05e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3148 |     -1.244751681462656 |     -2.957604974352714 |     -2.957604974351714 |     -2.957605332982661 |   1.00e-12 |   3.59e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3149 |      0.087707884891592 |      0.087933481789075 |      0.087933481790075 |      0.087933481789054 |   1.00e-12 |   2.10e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3150 |     -1.444524775228475 |     -7.877304861328893 |     -7.877304861327881 |     -7.877304861400929 |   1.01e-12 |   7.20e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3151 |      1.266141632336490 |      3.180219161827827 |      3.180219161828826 |      3.180219357281911 |   1.00e-12 |   1.95e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3152 |      0.427580571247853 |      0.455695948395800 |      0.455695948396800 |      0.455695112361716 |   1.00e-12 |   8.36e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3153 |     -0.010308447382217 |     -0.010308812536989 |     -0.010308812535989 |     -0.010308812536989 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3154 |      0.771641389611880 |      0.972858124854428 |      0.972858124855427 |      0.972183436080804 |   9.99e-13 |   6.75e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3155 |      1.391211025633720 |      5.508393588749014 |      5.508393588750013 |      5.508393590456413 |   9.99e-13 |   1.71e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3156 |      1.198917143055501 |      2.563927525788192 |      2.563927525789179 |      2.563928686902063 |   9.88e-13 |   1.16e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3157 |      1.271958580154938 |      3.246086759851118 |      3.246086759852118 |      3.246086924330963 |   1.00e-12 |   1.64e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3158 |      0.179712172621318 |      0.181672186424925 |      0.181672186425925 |      0.181672186368214 |   1.00e-12 |   5.67e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3159 |      1.045457572919620 |      1.725111799759707 |      1.725111799760707 |      1.725136779096190 |   1.00e-12 |   2.50e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3160 |     -0.685101166376961 |     -0.817133385184441 |     -0.817133385183441 |     -0.816962568595346 |   1.00e-12 |   1.71e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3161 |      0.168555596794621 |      0.170170225641997 |      0.170170225642997 |      0.170170225614020 |   1.00e-12 |   2.80e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3162 |     -1.233346415813001 |     -2.850056179584099 |     -2.850056179583097 |     -2.850056667249487 |   1.00e-12 |   4.88e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3163 |     -1.449426412230573 |     -8.198777728624606 |     -8.198777728623590 |     -8.198777728675067 |   1.02e-12 |   5.05e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3164 |      0.413993033518721 |      0.439386817883966 |      0.439386817884966 |      0.439386234732438 |   1.00e-12 |   5.83e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3165 |      0.746907784095287 |      0.925837168966548 |      0.925837168967548 |      0.925374955853473 |   1.00e-12 |   4.62e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3166 |     -0.759015007913817 |     -0.948578420972266 |     -0.948578420971266 |     -0.948021458339689 |   1.00e-12 |   5.57e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3167 |      0.307376177017671 |      0.317436875269743 |      0.317436875270743 |      0.317436853943174 |   1.00e-12 |   2.13e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3168 |      1.349213876777944 |      4.438889075243505 |      4.438889075244506 |      4.438889086509227 |   1.00e-12 |   1.13e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3169 |      1.493837243168941 |     12.968254551647600 |     12.968254551648588 |     12.968254551648450 |   9.88e-13 |   8.49e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3170 |     -0.625647548108107 |     -0.722469524025211 |     -0.722469524024211 |     -0.722408956635790 |   1.00e-12 |   6.06e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3171 |     -1.445082737481303 |     -7.912640772719421 |     -7.912640772718407 |     -7.912640772788645 |   1.01e-12 |   6.92e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3172 |     -1.180061194275148 |     -2.427688151863535 |     -2.427688151862529 |     -2.427689956648215 |   1.01e-12 |   1.80e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3173 |      0.753985639853167 |      0.939068909718222 |      0.939068909719221 |      0.938553298862378 |   9.99e-13 |   5.16e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3174 |      1.506762505370035 |     15.595396733396964 |     15.595396733397966 |     15.595396733397139 |   1.00e-12 |   1.76e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3175 |      0.837083012579525 |      1.109105995043372 |      1.109105995044371 |      1.109568804809313 |   9.99e-13 |   4.63e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3176 |      0.393629234109970 |      0.415303724041748 |      0.415303724042748 |      0.415303391597283 |   1.00e-12 |   3.32e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3177 |      0.238146609680561 |      0.242753208077658 |      0.242753208078658 |      0.242753206810066 |   1.00e-12 |   1.27e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3178 |     -0.455772280532716 |     -0.490194248451031 |     -0.490194248450032 |     -0.490192542315879 |   1.00e-12 |   1.71e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3179 |     -1.300879449000467 |     -3.614431934002258 |     -3.614431934001259 |     -3.614432000104991 |   9.99e-13 |   6.61e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3180 |      0.961163267344043 |      1.431899949872806 |      1.431899949873806 |      1.431992440931696 |   1.00e-12 |   9.25e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3181 |     -1.211579771086853 |     -2.663054335263701 |     -2.663054335262701 |     -2.663055187577986 |   9.99e-13 |   8.52e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3182 |      0.029020285389315 |      0.029028434873264 |      0.029028434874264 |      0.029028434873264 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3183 |      1.243180618442797 |      2.942361967333049 |      2.942361967334049 |      2.942362341712017 |   1.00e-12 |   3.74e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3184 |      1.364336147806361 |      4.774532607228934 |      4.774532607229932 |      4.774532613202336 |   9.97e-13 |   5.97e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3185 |     -1.172490157622251 |     -2.376436949212426 |     -2.376436949211420 |     -2.376439090597721 |   1.01e-12 |   2.14e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3186 |      1.141911591236934 |      2.186882820961303 |      2.186882820962300 |      2.186886957500147 |   9.97e-13 |   4.14e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3187 |      0.455140400647603 |      0.489410776466189 |      0.489410776467188 |      0.489409096598447 |   1.00e-12 |   1.68e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3188 |     -0.536723358049984 |     -0.594984346879926 |     -0.594984346878926 |     -0.594973662124399 |   1.00e-12 |   1.07e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3189 |      0.096938814319997 |      0.097243609050353 |      0.097243609051353 |      0.097243609050290 |   1.00e-12 |   6.32e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3190 |     -0.082702197950158 |     -0.082891266693375 |     -0.082891266692375 |     -0.082891266693364 |   1.00e-12 |   1.10e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3191 |     -1.167240151186722 |     -2.341967515053136 |     -2.341967515052131 |     -2.341969921372343 |   1.00e-12 |   2.41e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3192 |     -1.011953753395009 |     -1.599134338229126 |     -1.599134338228126 |     -1.599177423738897 |   1.00e-12 |   4.31e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3193 |      0.412423868987863 |      0.437515997570913 |      0.437515997571913 |      0.437515438593129 |   1.00e-12 |   5.59e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3194 |      1.494792731717397 |     13.131928056349015 |     13.131928056350022 |     13.131928056349773 |   1.01e-12 |   7.59e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3195 |      1.005953495185213 |      1.577992641414040 |      1.577992641415039 |      1.578039973209602 |   1.00e-12 |   4.73e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3196 |     -1.253713287245406 |     -3.047338349586904 |     -3.047338349585903 |     -3.047338629101235 |   1.00e-12 |   2.80e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3197 |      1.290758506962078 |      3.477108607207549 |      3.477108607208547 |      3.477108699133815 |   9.97e-13 |   9.19e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3198 |      0.984536177422902 |      1.505677821833389 |      1.505677821834389 |      1.505743468987753 |   1.00e-12 |   6.56e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3199 |      1.084999649344380 |      1.893935760988955 |      1.893935760989954 |      1.893948263214214 |   9.99e-13 |   1.25e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3200 |      0.857663984098948 |      1.156082901472050 |      1.156082901473048 |      1.156444992369616 |   9.98e-13 |   3.62e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3201 |     -0.811039886583866 |     -1.052644890559030 |     -1.052644890558030 |     -1.053269445113803 |   1.00e-12 |   6.25e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3202 |     -1.147151603579342 |     -2.217534491259583 |     -2.217534491258579 |     -2.217538199358221 |   1.00e-12 |   3.71e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3203 |     -0.178203034870031 |     -0.180113666022955 |     -0.180113666021955 |     -0.180113665971279 |   1.00e-12 |   5.17e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3204 |     -0.296170458379410 |     -0.305145207593011 |     -0.305145207592011 |     -0.305145193458792 |   1.00e-12 |   1.41e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3205 |     -1.417256958390691 |     -6.461727177737068 |     -6.461727177736061 |     -6.461727178154782 |   1.01e-12 |   4.18e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3206 |      1.241828927853973 |      2.929359727760757 |      2.929359727761757 |      2.929360116177187 |   1.00e-12 |   3.88e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3207 |     -1.191544712107100 |     -2.509125658701449 |     -2.509125658700440 |     -2.509127042023360 |   1.01e-12 |   1.38e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3208 |     -0.979250556655088 |     -1.488545538241312 |     -1.488545538240312 |     -1.488616566401945 |   1.00e-12 |   7.10e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3209 |     -0.609497973268209 |     -0.698171863765336 |     -0.698171863764336 |     -0.698126869875668 |   1.00e-12 |   4.50e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3210 |      0.336503183239939 |      0.349807349996335 |      0.349807349997335 |      0.349807291802665 |   1.00e-12 |   5.82e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3211 |      0.521464332792315 |      0.574507843912487 |      0.574507843913487 |      0.574500121127272 |   1.00e-12 |   7.72e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3212 |      0.410876941712136 |      0.435674202160232 |      0.435674202161232 |      0.435673666114798 |   1.00e-12 |   5.36e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3213 |     -0.826232850093539 |     -1.085195670977661 |     -1.085195670976660 |     -1.085720788067056 |   1.00e-12 |   5.25e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3214 |     -0.194975270811403 |     -0.197484112322534 |     -0.197484112321533 |     -0.197484112183182 |   1.00e-12 |   1.39e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3215 |     -1.130016462526546 |     -2.119840581609803 |     -2.119840581608801 |     -2.119845857034512 |   1.00e-12 |   5.28e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3216 |      0.430458655036989 |      0.459176265757480 |      0.459176265758480 |      0.459175364721819 |   1.00e-12 |   9.01e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3217 |      0.075181914280648 |      0.075323886029000 |      0.075323886030000 |      0.075323886028996 |   1.00e-12 |   3.84e-15 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3218 |      0.808990476000143 |      1.048333901558007 |      1.048333901559006 |      1.048973046099209 |   9.99e-13 |   6.39e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3219 |      1.018576334282850 |      1.622944897184747 |      1.622944897185747 |      1.622983688664981 |   1.00e-12 |   3.88e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3220 |     -1.531543388396184 |    -25.462714137706474 |    -25.462714137705493 |    -25.462714137706516 |   9.81e-13 |   4.26e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3221 |      0.002049124166832 |      0.002049127034866 |      0.002049127035866 |      0.002049127034866 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3222 |     -0.578563706069092 |     -0.653117560347585 |     -0.653117560346585 |     -0.653092627474595 |   1.00e-12 |   2.49e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3223 |     -0.193706371377235 |     -0.196166055423789 |     -0.196166055422789 |     -0.196166055294121 |   1.00e-12 |   1.30e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3224 |      0.465714368830216 |      0.502586125919555 |      0.502586125920555 |      0.502583953884605 |   1.00e-12 |   2.17e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3225 |     -0.866769823174785 |     -1.177585905172093 |     -1.177585905171091 |     -1.177909919569652 |   1.00e-12 |   3.24e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3226 |      0.289093665995851 |      0.297426009963974 |      0.297426009964974 |      0.297425999150088 |   1.00e-12 |   1.08e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3227 |      1.116765505662918 |      2.049028443052312 |      2.049028443053308 |      2.049035306117956 |   9.97e-13 |   6.86e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3228 |     -0.822750767001705 |     -1.077641428967531 |     -1.077641428966531 |     -1.078188029148134 |   1.00e-12 |   5.47e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3229 |      1.328366988736662 |      4.043785110944599 |      4.043785110945600 |      4.043785136183776 |   1.00e-12 |   2.52e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3230 |     -1.327042342216175 |     -4.020922036857208 |     -4.020922036856204 |     -4.020922063360420 |   1.00e-12 |   2.65e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3231 |      0.713606750922387 |      0.865819575711798 |      0.865819575712798 |      0.865546658627885 |   1.00e-12 |   2.73e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3232 |      1.414809702369993 |      6.358725997818627 |      6.358725997819629 |      6.358725998300132 |   1.00e-12 |   4.82e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3233 |      0.412525234758096 |      0.437636772158698 |      0.437636772159698 |      0.437636211647409 |   1.00e-12 |   5.61e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3234 |      1.481845440762177 |     11.212493008164838 |     11.212493008165779 |     11.212493008167929 |   9.41e-13 |   3.09e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3235 |     -0.944190981818054 |     -1.381352336957768 |     -1.381352336956768 |     -1.381469946776956 |   1.00e-12 |   1.18e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
